PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6007180101/Mistrie-dreapta-MOB-AUTHENTIQUE-6007180101/,6007180101,Mistrie dreapta MOB AUTHENTIQUE,,I= 13 cm. H= 35 cm.  Lama flexibila din tabla de otel de inalta calitate; duritate 157daN/mm2.  Grosimea lamei obtinuta prin laminare.  Sudare de calitate in 2 puncte cu centare garantata pe lama.  Impanare sigura a manerului; maner din lemn de esenta tare (fag).  Reimpanarea manerului prin lovirea acestuia de inelul de protectie.lama flexibila din tabla de otel de inalta calitate; duritate 157daN/mm2 grosimea lamei obtinuta prin laminaresudare de calitate in 2 puncte cu centare garantata pe lamaimpanare sigura a manerului; maner din lemn de esenta tare (fag)reimpanarea manerului prin lovirea acestuia de inelul de protectie,,,,,Mistrie dreapta MOB AUTHENTIQUE,Mistrie dreapta MOB AUTHENTIQUE,,,01.01.2026,,Mistrie dreapta MOB AUTHENTIQUE,2.6010720000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6007200101/Mistrie-dreapta-MOB-AUTHENTIQUE-6007200101/,6007200101,Mistrie dreapta MOB AUTHENTIQUE,,I= 13 cm. H= 35 cm.  Lama flexibila din tabla de otel de inalta calitate; duritate 157daN/mm2.  Grosimea lamei obtinuta prin laminare.  Sudare de calitate in 2 puncte cu centare garantata pe lama.  Impanare sigura a manerului; maner din lemn de esenta tare (fag).  Reimpanarea manerului prin lovirea acestuia de inelul de protectie.lama flexibila din tabla de otel de inalta calitate; duritate 157daN/mm2 grosimea lamei obtinuta prin laminaresudare de calitate in 2 puncte cu centare garantata pe lamaimpanare sigura a manerului; maner din lemn de esenta tare (fag)reimpanarea manerului prin lovirea acestuia de inelul de protectie,,,,,Mistrie dreapta MOB AUTHENTIQUE,Mistrie dreapta MOB AUTHENTIQUE,,,01.01.2026,,Mistrie dreapta MOB AUTHENTIQUE,2.9172960000000008,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6007220101/Mistrie-dreapta-MOB-AUTHENTIQUE-6007220101/,6007220101,Mistrie dreapta MOB AUTHENTIQUE,,I= 13 cm. H= 35 cm.  Lama flexibila din tabla de otel de inalta calitate; duritate 157daN/mm2.  Grosimea lamei obtinuta prin laminare.  Sudare de calitate in 2 puncte cu centare garantata pe lama.  Impanare sigura a manerului; maner din lemn de esenta tare (fag).  Reimpanarea manerului prin lovirea acestuia de inelul de protectie.lama flexibila din tabla de otel de inalta calitate; duritate 157daN/mm2 grosimea lamei obtinuta prin laminaresudare de calitate in 2 puncte cu centare garantata pe lamaimpanare sigura a manerului; maner din lemn de esenta tare (fag)reimpanarea manerului prin lovirea acestuia de inelul de protectie,,,,,Mistrie dreapta MOB AUTHENTIQUE,Mistrie dreapta MOB AUTHENTIQUE,,,01.01.2026,,Mistrie dreapta MOB AUTHENTIQUE,3.0598560000000004,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6012140101/Mistrie-triunghiulara-AUTHENTIQUE-6012140101/,6012140101,Mistrie triunghiulara AUTHENTIQUE,,lama: otel.  maner: lemn.    I: 10 cm. H: 28 cm.lama: otel.  maner: lemn.,,,,,Mistrie triunghiulara AUTHENTIQUE,Mistrie triunghiulara AUTHENTIQUE,,,01.01.2026,,Mistrie triunghiulara AUTHENTIQUE,2.02176,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6012160101/Mistrie-triunghiulara-AUTHENTIQUE-6012160101/,6012160101,Mistrie triunghiulara AUTHENTIQUE,,lama: otel.  maner: lemn.    I: 10 cm. H: 28 cm.lama: otel.  maner: lemn.,,,,,Mistrie triunghiulara AUTHENTIQUE,Mistrie triunghiulara AUTHENTIQUE,,,01.01.2026,,Mistrie triunghiulara AUTHENTIQUE,2.02176,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6015120101/Mistrie-ingusta-AUTHENTIQUE-6015120101/,6015120101,Mistrie ingusta AUTHENTIQUE,,"lama: otel.  maner: lemn.    I: 5,5 cm. H: 30 cm.lama: otel.  maner: lemn.",,,,,Mistrie ingusta AUTHENTIQUE,Mistrie ingusta AUTHENTIQUE,,,01.01.2026,,Mistrie ingusta AUTHENTIQUE,1.8468,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6015140101/Mistrie-ingusta-AUTHENTIQUE-6015140101/,6015140101,Mistrie ingusta AUTHENTIQUE,,"lama: otel.  maner: lemn.    I: 5,5 cm. H: 30 cm.lama: otel.  maner: lemn.",,,,,Mistrie ingusta AUTHENTIQUE,Mistrie ingusta AUTHENTIQUE,,,01.01.2026,,Mistrie ingusta AUTHENTIQUE,1.8468,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6015160101/Mistrie-ingusta-AUTHENTIQUE-6015160101/,6015160101,Mistrie ingusta AUTHENTIQUE,,"lama: otel.  maner: lemn.    I: 5,5 cm. H: 30 cm.lama: otel.  maner: lemn.",,,,,Mistrie ingusta AUTHENTIQUE,Mistrie ingusta AUTHENTIQUE,,,01.01.2026,,Mistrie ingusta AUTHENTIQUE,1.947888,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6015180101/Mistrie-ingusta-AUTHENTIQUE-6015180101/,6015180101,Mistrie ingusta AUTHENTIQUE,,"lama: otel.  maner: lemn.    I: 5,5 cm. H: 30 cm.lama: otel.  maner: lemn.",,,,,Mistrie ingusta AUTHENTIQUE,Mistrie ingusta AUTHENTIQUE,,,01.01.2026,,Mistrie ingusta AUTHENTIQUE,2.095632,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6009200401/Mistrii-drepte-INOX-MOB-6009200401/,6009200401,Mistrii drepte INOX MOB,,"Lama din otel inoxidabil, maner bimaterial.Lama din otel inoxidabil cu grosimea de 1 mm, de calitate superioara 4310 (fabricata in Germania). Picior forjat Ø 9 mm din inox. Sudura electrica prin bossaj – invizibila, compacta si cu durabilitate superioara sudurii prin puncte.
Rezistent la produsele chimice utilizate in constructii. Elastomer confortabil, cu sprijin pentru deget in partea superioara. Forma rotunda si neteda a manerului pentru o priza eficienta. Bimaterial: zonele care necesita aderenta sunt din elastomer, iar cele netede din polipropilena. Usor de curatat",,,,,Mistrii drepte INOX MOB,Mistrii drepte INOX MOB,,,01.01.2026,,Mistrii drepte INOX MOB,7.782480000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6009220401/Mistrii-drepte-INOX-MOB-6009220401/,6009220401,Mistrii drepte INOX MOB,,"Lama din otel inoxidabil, maner bimaterial.Lama din otel inoxidabil cu grosimea de 1 mm, de calitate superioara 4310 (fabricata in Germania). Picior forjat Ø 9 mm din inox. Sudura electrica prin bossaj – invizibila, compacta si cu durabilitate superioara sudurii prin puncte.
Rezistent la produsele chimice utilizate in constructii. Elastomer confortabil, cu sprijin pentru deget in partea superioara. Forma rotunda si neteda a manerului pentru o priza eficienta. Bimaterial: zonele care necesita aderenta sunt din elastomer, iar cele netede din polipropilena. Usor de curatat",,,,,Mistrii drepte INOX MOB,Mistrii drepte INOX MOB,,,01.01.2026,,Mistrii drepte INOX MOB,8.355312000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6004200401/Mistrii-rotunde-INOX-MOB-6004200401/,6004200401,Mistrii rotunde INOX MOB,,"Lama din otel inoxidabil, maner bimaterial.Lama din otel inoxidabil cu grosimea de 1 mm, de calitate superioara 4310 (fabricata in Germania). Picior forjat Ø 9 mm din inox. Sudura electrica prin bosaj – invizibila, compacta si cu durabilitate superioara sudurii prin puncte.
Rezistent la produsele chimice utilizate in constructii. Elastomer confortabil, cu sprijin pentru deget in partea superioara. Forma rotunda si neteda a manerului pentru o priza eficienta. Bimaterial: zonele care necesita aderenta sunt din elastomer, iar cele netede din polipropilena. Usor de curatat",,,,,Mistrii rotunde INOX MOB,Mistrii rotunde INOX MOB,,,01.01.2026,,Mistrii rotunde INOX MOB,7.94448,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6004220401/Mistrii-rotunde-INOX-MOB-6004220401/,6004220401,Mistrii rotunde INOX MOB,,"Lama din otel inoxidabil, maner bimaterial.Lama din otel inoxidabil cu grosimea de 1 mm, de calitate superioara 4310 (fabricata in Germania). Picior forjat Ø 9 mm din inox. Sudura electrica prin bosaj – invizibila, compacta si cu durabilitate superioara sudurii prin puncte.
Rezistent la produsele chimice utilizate in constructii. Elastomer confortabil, cu sprijin pentru deget in partea superioara. Forma rotunda si neteda a manerului pentru o priza eficienta. Bimaterial: zonele care necesita aderenta sunt din elastomer, iar cele netede din polipropilena. Usor de curatat",,,,,Mistrii rotunde INOX MOB,Mistrii rotunde INOX MOB,,,01.01.2026,,Mistrii rotunde INOX MOB,8.544528000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6003160401/Mistrii-rotunde-MOB-6003160401/,6003160401,Mistrii rotunde MOB,,L: 16 cm.  l: 10 cm.  H: 28 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii rotunde MOB,Mistrii rotunde MOB,,,01.01.2026,,Mistrii rotunde MOB,4.258656000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6003180401/Mistrii-rotunde-MOB-6003180401/,6003180401,Mistrii rotunde MOB,,L: 16 cm.  l: 10 cm.  H: 28 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii rotunde MOB,Mistrii rotunde MOB,,,01.01.2026,,Mistrii rotunde MOB,3.6936,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6003200401/Mistrii-rotunde-MOB-6003200401/,6003200401,Mistrii rotunde MOB,,L: 16 cm.  l: 10 cm.  H: 28 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii rotunde MOB,Mistrii rotunde MOB,,,01.01.2026,,Mistrii rotunde MOB,3.71952,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6003220401/Mistrii-rotunde-MOB-6003220401/,6003220401,Mistrii rotunde MOB,,L: 16 cm.  l: 10 cm.  H: 28 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii rotunde MOB,Mistrii rotunde MOB,,,01.01.2026,,Mistrii rotunde MOB,3.8400480000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6003240401/Mistrii-rotunde-MOB-6003240401/,6003240401,Mistrii rotunde MOB,,L: 16 cm.  l: 10 cm.  H: 28 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii rotunde MOB,Mistrii rotunde MOB,,,01.01.2026,,Mistrii rotunde MOB,3.955392,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6008180401/Mistrii-drepte-MOB-6008180401/,6008180401,Mistrii drepte MOB,,L: 22 cm.  l: 13 cm.  H: 36 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii drepte MOB,Mistrii drepte MOB,,,01.01.2026,,Mistrii drepte MOB,6.704208,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6008200401/Mistrii-drepte-MOB-6008200401/,6008200401,Mistrii drepte MOB,,L: 22 cm.  l: 13 cm.  H: 36 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii drepte MOB,Mistrii drepte MOB,,,01.01.2026,,Mistrii drepte MOB,6.879168,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6008220401/Mistrii-drepte-MOB-6008220401/,6008220401,Mistrii drepte MOB,,L: 22 cm.  l: 13 cm.  H: 36 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrii drepte MOB,Mistrii drepte MOB,,,01.01.2026,,Mistrii drepte MOB,6.973776000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6013140401/Mistrie-triunghiulara-MOB-6013140401/,6013140401,Mistrie triunghiulara MOB,,L: 14 cm.  l: 9 cm.  H: 26 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.,,,,,Mistrie triunghiulara MOB,Mistrie triunghiulara MOB,,,01.01.2026,,Mistrie triunghiulara MOB,5.760720000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6016140401/Mistrii-inguste-MOB-6016140401/,6016140401,Mistrii inguste MOB,,"L: 18 cm.  l: 5,5 cm.  H: 30 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.",,,,,Mistrii inguste MOB,Mistrii inguste MOB,,,01.01.2026,,Mistrii inguste MOB,2.6269920000000004,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6016160401/Mistrii-inguste-MOB-6016160401/,6016160401,Mistrii inguste MOB,,"L: 18 cm.  l: 5,5 cm.  H: 30 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.",,,,,Mistrii inguste MOB,Mistrii inguste MOB,,,01.01.2026,,Mistrii inguste MOB,2.6892000000000005,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6016180401/Mistrii-inguste-MOB-6016180401/,6016180401,Mistrii inguste MOB,,"L: 18 cm.  l: 5,5 cm.  H: 30 cm.  lama din otel.  maner bimaterial.lama din otel.  maner bimaterial.",,,,,Mistrii inguste MOB,Mistrii inguste MOB,,,01.01.2026,,Mistrii inguste MOB,5.323968000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6541001001/Dispozitiv-de-impletit-sarma-AUTOMATIQUE-6541001001/,6541001001,Dispozitiv de impletit sarma AUTOMATIQUE,,"Robust, ergonomic; maner din elastomer antiderapant si rezistent.  Ultra rapid; conceput pentru a lega usor si foarte rapid armaturi pentru beton, de asemenea util si pentru legat saci sau garduri din sarma.  Sistem cu clichet.  A se folosi cu legaturi de sarma Ø 1,1 mm cu lungimi de 12, 14 sau 16 cm.ULTRA RAPID: Conceput pentru a lega usor si foarte rapid armaturi pentru beton, de asemenea util si pentru legat saci sau garduri din sarma.",,,,,Dispozitiv de impletit sarma AUTOMATIQUE,Dispozitiv de impletit sarma AUTOMATIQUE,,,01.01.2026,,Dispozitiv de impletit sarma AUTOMATIQUE,12.803184000000002,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6540120101/Set-de-sarma-MOB-pentru-dispozitivul--TWISTER-AUTOMATIQUE-6540120101/,6540120101,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,"nr. buc.: 5000.  Ø: 1,1 mm.special conceput pentru dispozitivul TWISTER AUTHENTIQUE",,,,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,,01.01.2026,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,6.9193440000000015,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6540120501/Set-de-sarma-MOB-pentru-dispozitivul--TWISTER-AUTOMATIQUE-6540120501/,6540120501,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,"nr. buc.: 5000.  Ø: 1,1 mm.special conceput pentru dispozitivul TWISTER AUTHENTIQUE",,,,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,,01.01.2026,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,29.541024000000007,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6540140101/Set-de-sarma-MOB-pentru-dispozitivul--TWISTER-AUTOMATIQUE-6540140101/,6540140101,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,"nr. buc.: 5000.  Ø: 1,1 mm.special conceput pentru dispozitivul TWISTER AUTHENTIQUE",,,,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,,01.01.2026,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,7.365168000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6540140501/Set-de-sarma-MOB-pentru-dispozitivul--TWISTER-AUTOMATIQUE-6540140501/,6540140501,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,"nr. buc.: 5000.  Ø: 1,1 mm.special conceput pentru dispozitivul TWISTER AUTHENTIQUE",,,,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,,01.01.2026,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,31.723488000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6540160101/Set-de-sarma-MOB-pentru-dispozitivul--TWISTER-AUTOMATIQUE-6540160101/,6540160101,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,"nr. buc.: 5000.  Ø: 1,1 mm.special conceput pentru dispozitivul TWISTER AUTHENTIQUE",,,,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,,,01.01.2026,,Set de sarma MOB pentru dispozitivul  TWISTER AUTOMATIQUE,8.557488000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6542251001/Set-100-de-suporti-pentru-armatura-beton-6542251001/,6542251001,Set 100 de suporti pentru armatura beton,,Diametru interior: Ø 14 mm.  Diametru exterior: Ø 30 mm.  sustine armaturile in pozitie in timpul turnarii betonului.   usor de utilizat.sustine armaturile in pozitie in timpul turnarii betonului.   usor de utilizat.,,,,,Set 100 de suporti pentru armatura beton,Set 100 de suporti pentru armatura beton,,,01.01.2026,,Set 100 de suporti pentru armatura beton,6.246720000000001,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6542301001/Set-100-de-suporti-pentru-armatura-beton-6542301001/,6542301001,Set 100 de suporti pentru armatura beton,,Diametru interior: Ø 14 mm.  Diametru exterior: Ø 30 mm.  sustine armaturile in pozitie in timpul turnarii betonului.   usor de utilizat.sustine armaturile in pozitie in timpul turnarii betonului.   usor de utilizat.,,,,,Set 100 de suporti pentru armatura beton,Set 100 de suporti pentru armatura beton,,,01.01.2026,,Set 100 de suporti pentru armatura beton,7.116336,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6264500201/Spray-uri-pentru-trasaj-TRACE-6264500201/,6264500201,Spray-uri pentru trasaj TRACE,,"500 ml.  pentru marcaje temporare.  procentaj de golire 98%.  vizibilitate buna pe beton, asfalt, iarba etc.  non-toxic, non-iritant, inflamabil.pentru marcaje temporare.  procentaj de golire 98%.  vizibilitate buna pe beton, asfalt, iarba etc.  non-toxic, non-iritant, inflamabil.",,,,,Spray-uri pentru trasaj TRACE,Spray-uri pentru trasaj TRACE,,,01.01.2026,,Spray-uri pentru trasaj TRACE,3.9696480000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://novaliaromania.ro/ro/produse/6264500401/Spray-uri-pentru-trasaj-TRACE-6264500401/,6264500401,Spray-uri pentru trasaj TRACE,,"500 ml.  pentru marcaje temporare.  procentaj de golire 98%.  vizibilitate buna pe beton, asfalt, iarba etc.  non-toxic, non-iritant, inflamabil.pentru marcaje temporare.  procentaj de golire 98%.  vizibilitate buna pe beton, asfalt, iarba etc.  non-toxic, non-iritant, inflamabil.",,,,,Spray-uri pentru trasaj TRACE,Spray-uri pentru trasaj TRACE,,,01.01.2026,,Spray-uri pentru trasaj TRACE,3.9696480000000003,EURO,,,,,,,,,PCE,,1,7-15 zile,,,,,
