Name,Slug,SKU,Manufacturer URL,Main Image URL,Gallery URL 1,Gallery URL 2,Gallery URL 3,Gallery URL 4,Brand,Brand Name,Model,Short Description,Category,Category Text,Subcategory,Subcategory Text,ST1 Label,ST1 Value,ST1 Details,ST2 Label,ST2 Value,ST2 Details,ST3 Label,ST3 Value,ST3 Details,Featured,App 01 Title,App 01 Details,App 02 Title,App 02 Details,App 03 Title,App 03 Details,Q1,A1,Q2,A2,Q3,A3,C1 Title,C1 Details,C2 Title,C2 Details,C3 Title,C3 Details,From field: Brand Name,From field: Brand Name 2
4.760-888.0,kaercher-4-760-888-0,4.760-888.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-888.0,https://s1.kaercher-media.com/mam/47608800/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Jet pipe Classic M 400mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-895.0,kaercher-4-760-895-0,4.760-895.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-895.0,https://s1.kaercher-media.com/mam/47608950/mainproduct/c31928ef-4d65-41fc-ab9f-58b656c205c5/d0.jpg,https://s1.kaercher-media.com/mam/47608950/mainproduct/c31928ef-4d65-41fc-ab9f-58b656c205c5/d1.jpg,,,,Karcher,Karcher, Jet pipe Classic M 840mm,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-082.0,kaercher-2-113-082-0,2.113-082.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-082.0,https://s1.kaercher-media.com/mam/21130820/mainproduct/74150/d0.jpg,https://s1.kaercher-media.com/mam/21130820/mainproduct/74150/d1.jpg,,,,Karcher,Karcher, Power nozzle TR 25105,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-083.0,kaercher-2-113-083-0,2.113-083.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-083.0,https://s1.kaercher-media.com/mam/21130830/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d0.jpg,https://s1.kaercher-media.com/mam/21130830/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d1.jpg,,,,Karcher,Karcher, Eco!Booster TR 036,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-084.0,kaercher-2-113-084-0,2.113-084.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-084.0,https://s1.kaercher-media.com/mam/21130840/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d0.jpg,https://s1.kaercher-media.com/mam/21130840/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d1.jpg,,,,Karcher,Karcher, Eco!Booster TR 030,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-085.0,kaercher-2-113-085-0,2.113-085.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-085.0,https://s1.kaercher-media.com/mam/21130850/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d0.jpg,https://s1.kaercher-media.com/mam/21130850/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d1.jpg,,,,Karcher,Karcher, Eco!Booster TR 033,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-086.0,kaercher-2-113-086-0,2.113-086.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-086.0,https://s1.kaercher-media.com/mam/21130860/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d0.jpg,https://s1.kaercher-media.com/mam/21130860/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d1.jpg,,,,Karcher,Karcher, Eco!Booster TR 040,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-087.0,kaercher-2-113-087-0,2.113-087.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-087.0,https://s1.kaercher-media.com/mam/21130870/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d0.jpg,https://s1.kaercher-media.com/mam/21130870/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d1.jpg,,,,Karcher,Karcher, Eco!Booster TR 045,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-088.0,kaercher-2-113-088-0,2.113-088.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-088.0,https://s1.kaercher-media.com/mam/21130880/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d0.jpg,https://s1.kaercher-media.com/mam/21130880/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d1.jpg,,,,Karcher,Karcher, Eco!Booster TR 050,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.113-089.0,kaercher-2-113-089-0,2.113-089.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.113-089.0,https://s1.kaercher-media.com/mam/21130890/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d0.jpg,https://s1.kaercher-media.com/mam/21130890/mainproduct/22d4eb67-5d71-4ab5-a31e-42bf3641990d/d1.jpg,,,,Karcher,Karcher, Eco!Booster TR 080,"Echipament profesional Kärcher – fiabilitate germană pentru uz zilnic intensiv, cu durabilitate demonstrată în medii exigente și service rapid prin rețeaua națională.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.114-066.0,kaercher-4-114-066-0,4.114-066.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.114-066.0,https://s1.kaercher-media.com/mam/41140660/mainproduct/210458/d0.jpg,https://s1.kaercher-media.com/mam/41140660/mainproduct/210458/d1.jpg,,,,Karcher,Karcher, Dirt blaster vibra soft 050,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.114-068.0,kaercher-4-114-068-0,4.114-068.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.114-068.0,https://s1.kaercher-media.com/mam/41140680/mainproduct/210458/d0.jpg,https://s1.kaercher-media.com/mam/41140680/mainproduct/210458/d1.jpg,,,,Karcher,Karcher, Dirt blaster vibra soft 080,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.110-108.0,kaercher-6-110-108-0,6.110-108.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.110-108.0,https://s1.kaercher-media.com/mam/61101080/mainproduct/71314/d0.jpg,https://s1.kaercher-media.com/mam/61101080/mainproduct/71314/d1.jpg,,,,Karcher,Karcher, Hose assembly TR pipe cleaning DN6 14MPa,"Furtun de curățat țevi Kärcher – penetrare în canale înfundate și conducte de scurgere, cu jet rotativ pentru desfundare rapidă.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.110-109.0,kaercher-6-110-109-0,6.110-109.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.110-109.0,https://s1.kaercher-media.com/mam/61101090/mainproduct/71314/d0.jpg,https://s1.kaercher-media.com/mam/61101090/mainproduct/71314/d1.jpg,,,,Karcher,Karcher, Hose assembly TR pipe cleaning DN6 14MPa,"Furtun de curățat țevi Kärcher – penetrare în canale înfundate și conducte de scurgere, cu jet rotativ pentru desfundare rapidă.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.110-110.0,kaercher-6-110-110-0,6.110-110.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.110-110.0,https://s1.kaercher-media.com/mam/61101100/mainproduct/71314/d0.jpg,https://s1.kaercher-media.com/mam/61101100/mainproduct/71314/d1.jpg,,,,Karcher,Karcher, Hose assembly TR pipe cleaning DN6 14MPa,"Furtun de curățat țevi Kärcher – penetrare în canale înfundate și conducte de scurgere, cu jet rotativ pentru desfundare rapidă.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.112-066.0,kaercher-4-112-066-0,4.112-066.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.112-066.0,https://s1.kaercher-media.com/mam/41120660/mainproduct/193213/d0.jpg,https://s1.kaercher-media.com/mam/41120660/mainproduct/193213/d1.jpg,,,,Karcher,Karcher, Bottle cleaning agents 2L,"Accesoriu de dozare sau aplicare a chimicalelor Kärcher – distribuire controlată și igienică a detergenților profesioanli, rezistent la substanțe chimice.",,Detergenți & chimicale,,Accesorii dozare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.115-020.0,kaercher-4-115-020-0,4.115-020.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.115-020.0,https://s1.kaercher-media.com/mam/41150000/mainproduct/3615/d3.jpg,https://s1.kaercher-media.com/mam/41180200/mainproduct/75631/d3.jpg,,,,Karcher,Karcher, Power nozzle TR packaged 25058,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.013-074.0,kaercher-2-013-074-0,2.013-074.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.013-074.0,https://s1.kaercher-media.com/mam/69043670/mainproduct/189643/d0.jpg,https://s1.kaercher-media.com/mam/28633140/mainproduct/211554/d0.jpg,,,,Karcher,Karcher, Add-on kit hose reel TR 2 Strahlrohrbetr,"Kit de extensie Kärcher – extinde funcționalitățile mașinii de curățare fără a înlocui echipamentul existent, cu montaj rapid și fără unelte.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.730-160.0,kaercher-4-730-160-0,4.730-160.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.730-160.0,https://s1.kaercher-media.com/mam/24440160/mainproduct/113508/d0.jpg,https://s1.kaercher-media.com/mam/28892190/mainproduct/87699/d0.jpg,,,,Karcher,Karcher, Water filter complete,"Filtru de înlocuire Kärcher – protejarea motorului și menținerea puterii de aspirație, componentă de service cu montaj în câteva secunde.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.883-084.0,kaercher-2-883-084-0,2.883-084.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=2.883-084.0,https://s1.kaercher-media.com/mam/28633140/mainproduct/211554/d0.jpg,https://s1.kaercher-media.com/mam/28601160/mainproduct/23324/d0.jpg,,,,Karcher,Karcher, Power nozzle for replacement 25028,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-867.0,kaercher-4-760-867-0,4.760-867.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-867.0,https://s1.kaercher-media.com/mam/47606670/mainproduct/20686/d3.jpg,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Dirt blaster Classic M 030,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-868.0,kaercher-4-760-868-0,4.760-868.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-868.0,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,https://s1.kaercher-media.com/mam/47608800/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Dirt blaster Classic M 035,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-869.0,kaercher-4-760-869-0,4.760-869.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-869.0,https://s1.kaercher-media.com/mam/47608790/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,,Karcher,Karcher, Dirt blaster Classic M 040,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-870.0,kaercher-4-760-870-0,4.760-870.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-870.0,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Dirt blaster Classic M 050,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-871.0,kaercher-4-760-871-0,4.760-871.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-871.0,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Dirt blaster Classic M 060,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-872.0,kaercher-4-760-872-0,4.760-872.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-872.0,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Dirt blaster Classic M 080,Duză rotativă Dirt Blaster Kärcher – jet de apă helicoidală care multiplică forța de impact pe suprafețele cu murdărie extrem de aderentă.,,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-877.0,kaercher-4-760-877-0,4.760-877.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-877.0,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d0.jpg,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d1.jpg,,,,Karcher,Karcher," Nozzle pack 1/8"" 040 FR Classic","Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-878.0,kaercher-4-760-878-0,4.760-878.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-878.0,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d0.jpg,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d1.jpg,,,,Karcher,Karcher," Nozzle pack 1/8"" 050 FR Classic","Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-879.0,kaercher-4-760-879-0,4.760-879.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-879.0,https://s1.kaercher-media.com/mam/47608790/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d0.jpg,https://s1.kaercher-media.com/mam/47608790/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d1.jpg,,,,Karcher,Karcher," Nozzle pack 1/8"" 060 FR Classic","Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-880.0,kaercher-4-760-880-0,4.760-880.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-880.0,https://s1.kaercher-media.com/mam/47608800/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d0.jpg,https://s1.kaercher-media.com/mam/47608800/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d1.jpg,,,,Karcher,Karcher," Nozzle pack 1/8"" 080 FR Classic","Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-881.0,kaercher-4-760-881-0,4.760-881.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-881.0,https://s1.kaercher-media.com/mam/47608810/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d0.jpg,https://s1.kaercher-media.com/mam/47608810/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d1.jpg,,,,Karcher,Karcher," Nozzle pack 1/8"" 036 FR Classic","Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.765-282.0,kaercher-5-765-282-0,5.765-282.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=5.765-282.0,https://s1.kaercher-media.com/mam/69043670/mainproduct/189643/d0.jpg,https://s1.kaercher-media.com/mam/64146310/mainproduct/40040/d0.jpg,,,,Karcher,Karcher, Power nozzle 25028,"Duză profesională Kärcher – jet calibrat pentru aplicație specifică, conexiune rapidă, compatibilă cu gama de aparate de curățat cu presiune.",,Aspiratoare profesionale,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-873.0,kaercher-4-760-873-0,4.760-873.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-873.0,https://s1.kaercher-media.com/mam/47608430/mainproduct/193656/d3.jpg,https://s1.kaercher-media.com/mam/47600730/mainproduct/20691/d3.jpg,,,,Karcher,Karcher, Foam lance Classic M 400-600 l/h,"Lancea de spumare Kärcher – aplicare profesională a detergentului prin spumă deasă cu aderență lungă, compatibilă cu aparatele de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.760-874.0,kaercher-4-760-874-0,4.760-874.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=4.760-874.0,https://s1.kaercher-media.com/mam/47608770/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,https://s1.kaercher-media.com/mam/47608780/mainproduct/0e221b07-178d-471d-b22a-d937e688f813/d3.jpg,,,,Karcher,Karcher, Foam lance Classic M 700-900 l/h,"Lancea de spumare Kärcher – aplicare profesională a detergentului prin spumă deasă cu aderență lungă, compatibilă cu aparatele de curățat cu presiune.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.392-632.0,kaercher-6-392-632-0,6.392-632.0,https://www.kaercher.com/ro/cautare-rezultate.html?query=6.392-632.0,https://s1.kaercher-media.com/mam/63926320/mainproduct/88800/d0.jpg,https://s1.kaercher-media.com/mam/63926320/mainproduct/88800/d1.jpg,,,,Karcher,Karcher, Hose assembly M22 pipe cleaning DN6 14MP,"Furtun de curățat țevi Kärcher – penetrare în canale înfundate și conducte de scurgere, cu jet rotativ pentru desfundare rapidă.",,Aparate de curățat cu presiune,,Accesorii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
